Observation,Absolute Change,Previous Absolute Change,Centered Mean (w=6),Centered Std (w=6),Left Mean (w=6),Left Std (w=6),Right Mean (w=6),Right Std (w=6),Centered Mean (w=14),Centered Std (w=14),Left Mean (w=14),Left Std (w=14),Right Mean (w=14),Right Std (w=14)
0.2368436514741242,,,,,,,,,,,,,,
0.2536128061390708,-0.43661758256629174,,,,,,,,,,,,,
0.2676915824076168,-0.49375232474837966,-0.4367267358192112,,,,,,,,,,,,
0.26501426410051865,-0.7358815962288389,-0.4938524168246711,,,,,,,,,,,,
0.2944386452999935,-0.16786241181649791,-0.7359432882701972,,,,,,,,,,,,
0.2906120391342383,-0.7114745218986162,-0.16801418778860439,0.26744392287725827,-0.5461344067112448,0.2510576742892956,-0.5041719251894574,0.2833153013789659,-0.4886775945344307,,,,,,
0.2712439266980102,-0.38142431220589645,-0.7115400847338738,0.2731864680150006,-0.6832133023978265,0.2604585815665697,-0.7252196886345493,0.2853922445210241,-0.5875389768032142,,,,,,
0.25917640418211435,-0.5364647048262777,-0.3815422187313837,0.2741152167730413,-0.7124943324069559,0.2740827058821741,-0.48122819436351144,0.2736359625848467,-0.4925580835246976,,,,,,
0.2595943270398068,-0.7838636855371267,-0.5365580230132454,0.272763516702654,-0.6875387454518237,0.28173156646243186,-0.48877789347620626,0.26329478865950434,-0.7424898208105936,,,,,,
0.2984350326266864,0.0321091858208683,-0.7839177679495692,0.2783425497351075,-0.6376398521164015,0.28381048754321997,-0.5876449136299507,0.27236018828584607,-0.3070161961103745,,,,,,
0.3090790054085645,-0.5666961946216535,0.031925695730563856,0.28078651066882426,-0.5651206034312347,0.27204300972743933,-0.4926586037637079,0.2889975043147851,-0.2098999603549601,,,,,,
0.31163878291193686,-0.7383777742853282,-0.5667847183025413,0.2842965705290234,-0.4909428444205846,0.26169198757466827,-0.7426045942023577,0.3063489056168845,-0.7382595852558048,,,,,,
0.3147862644339398,-0.7258968840028478,-0.7384390704500378,0.2915652286494615,-0.4561188588324556,0.27076602046817067,-0.30710613523274755,0.31180033709247507,-0.8532148061273862,,,,,,
0.3094969282662577,-0.6804109727510661,-0.7259601595508013,0.29996539053849797,-0.5708018841111195,0.2874191807400593,-0.20998436111490612,0.31193967080431184,-0.8587111600850472,0.2799042160173975,-0.6979308336008143,0.2643473494428137,-0.6270939197193617,0.29432364111557996,-0.5317659861584526
0.3039855705804268,-0.6756959697554731,-0.6804814620512865,0.3073757591501865,-0.9032091415692685,0.3047871063311286,-0.7383741174049233,0.30938812220631134,-0.7826898798852934,0.28471801281155334,-0.7447092097725055,0.2675471524540825,-0.7244344367168323,0.3007286958796562,-0.6482986195034031
0.29057285886632955,-0.5078973337352087,-0.6757672068226968,0.3060633019850684,-0.8415188064991577,0.31024372937755734,-0.8533358939638326,0.30131547527680275,-0.6624966049418479,0.2873678951160587,-0.7777678833340363,0.26840417571675024,-0.746247208855938,0.305156789700813,-0.870107248328962
