Observation,Absolute Change,Previous Absolute Change,Centered Mean (w=6),Centered Std (w=6),Left Mean (w=6),Left Std (w=6),Right Mean (w=6),Right Std (w=6),Centered Mean (w=14),Centered Std (w=14),Left Mean (w=14),Left Std (w=14),Right Mean (w=14),Right Std (w=14)
0.4346444775819644,,,,,,,,,,,,,,
0.4519488512065083,-0.5679750238360285,,,,,,,,,,,,,
0.4663998020664218,-0.6430052637309398,-0.5679031517839658,,,,,,,,,,,,
0.46365709777140984,-0.9508715075285424,-0.6429186354069735,,,,,,,,,,,,
0.49366242806990357,-0.23400564574257035,-0.9507243308442109,,,,,,,,,,,,
0.4897773139416271,-0.9208320458299032,-0.23399945578025638,0.4663435823683991,-0.8111207215056521,0.4493383579859359,-0.6986719325870585,0.482608962508137,-0.6839436502022326,,,,,,
0.4700350110746365,-0.5038701115969589,-0.9206907770363806,0.47225460744252806,-1.0079131656938864,0.45903145218994773,-0.9981707019316409,0.4847358972212535,-0.8168295857492014,,,,,,
0.4576678992097725,-0.6977994364132996,-0.5038108471217437,0.47320981870415785,-1.0498917399746637,0.4729679262995921,-0.6735582571867562,0.4727322826728674,-0.688417250558447,,,,,,
0.4580970562974859,-1.01170581645868,-0.6977020316648945,0.47182307107475735,-1.014276804799625,0.48077833512796225,-0.6834103105129823,0.46216741035486386,-1.0226138111562186,,,,,,
0.49771452063373595,0.018743695047213894,-1.0115466754303066,0.47751143631347204,-0.9436288999235465,0.482909191082007,-0.8162809058595178,0.4713980955216815,-0.440647156311801,,,,,,
0.5084800618999497,-0.7399124480969836,0.018700176545295415,0.4799863186185588,-0.841636520584692,0.47088344653387776,-0.6878833944418876,0.4883431600806075,-0.3119102694109435,,,,,,
0.5110632860679787,-0.9550650088681699,-0.7398067609406861,0.48354156072848964,-0.737108995176309,0.4602990966976032,-1.0220413757708857,0.506006572448552,-1.0204116104812102,,,,,,
0.5142365317637719,-0.9395504986034972,-0.9549170074437592,0.49092422132506286,-0.6878789152318489,0.46954679966014795,-0.4401419024915754,0.5115164057329336,-1.1732648324885695,,,,,,
0.508901965730009,-0.8827189679036914,-0.9394055484332505,0.4994814772339986,-0.8504740607084096,0.4865231043320271,-0.3114198768297202,0.5116571040866242,-1.180550614048001,0.47947714368990163,-1.072024936641325,0.4631321991977134,-0.9323090412160918,0.4941830165366428,-0.80288197413095
0.5033333042225471,-0.8765634694028509,-0.8825851948471111,0.5070369608437509,-1.3224904233931838,0.5042190811670819,-1.0198394293154047,0.5090792755810994,-1.079705690464694,0.48441039291561566,-1.1416345731112496,0.4664417491463922,-1.073433714792003,0.5007162104451971,-0.9694788757102549
0.48973750841470265,-0.6654914124711174,-0.8764309069542828,0.50570461813541,-1.2353334143232986,0.5097390724425152,-1.172675006121616,0.5009092330105477,-0.9192163697485857,0.48712438401184754,-1.1903950637561154,0.4673255357603991,-1.104940239320763,0.505242902127411,-1.2877674135081705
0.4970924983542167,-0.8295922836222767,-0.665400361773914,0.5038026356839194,-1.2179131374809198,0.5098800301892843,-1.1799599466187565,0.496970959642622,-1.0304097744269465,0.48932874136663274,-1.2102260219345256,0.4718269355480933,-1.0235904694093074,0.5051539115191748,-1.2851614978355654
0.5086514675332587,-0.7190494034136837,-0.8294689590435326,0.5033998070620808,-1.2277307306632204,0.5072974491699284,-1.079126664458103,0.49874448424507917,-0.9310135095623224,0.49256024859488,-1.2336783118801087,0.4782701063777551,-0.9410670720767226,0.5051784339391328,-1.2847855925406495
0.5045350094630754,-0.9147488983641063,-0.718947819413134,0.501779431896263,-1.275670624810886,0.4991123442163536,-0.9186558704456452,0.5036792202866086,-1.0648942191250945,0.49334112019165727,-1.228351414536831,0.48077142914487003,-0.8659954637545377,0.5042444556477648,-1.2982924963733742
0.5252311399920927,-0.4787893842727913,-0.914608825949246,0.5045067758771815,-1.1334436325004273,0.495166810203039,-1.029836439084529,0.5130630188480222,-0.8792528044085215,0.49588742311261225,-1.1904949513265688,0.4842873706237956,-0.7884954243293831,0.5058174167872529,-1.2133409558427988
0.5170908821464577,-0.8089438048520217,-0.4787350524491637,0.5068046047043326,-1.1040962171938555,0.4969436044955415,-0.9304516484110528,0.5158774321280073,-0.8985343750567655,0.49926698789605245,-1.2105723646314777,0.4898743824009532,-0.7997747593251714,0.5069889771584918,-1.1886685414115576
0.47158397329504753,0.17360558242599136,-0.8088245412301339,0.5037725509123617,-0.9273040597283742,0.5018874382723316,-1.0643169029378168,0.504888774972139,-0.22527715766511924,0.5002664439220723,-1.2576612460182373,0.49643865165943607,-0.9662069568927791,0.5024467085558553,-1.0129945669858103
0.4714371234874082,-1.0191290357623863,0.17353160708265963,0.49948751903638444,-0.79299974412122,0.5112885369110608,-0.8786969184538622,0.4869493086259863,-0.31980379804103565,0.5012245309844718,-1.3097348660921537,0.50098687469829,-1.2841808225776146,0.49982853483555706,-0.9202557201298637
0.4803151961334577,-0.789543096986609,-1.0189684348020895,0.4947547163849058,-0.7711553135200849,0.5141081388752471,-0.8979762632596406,0.47468519033823314,-1.0931139152988656,0.49997490701624936,-1.285928242761483,0.500897460803323,-1.28157748321202,0.49742826336879237,-0.8842286167180573
0.5116165429616303,-0.19992712350782835,-0.7894276489212326,0.49593749375337304,-0.7484923614155486,0.5030992229065805,-0.22479676591124367,0.48803542857933924,-0.5095299836965933,0.5002001698941551,-1.2828974769533874,0.5009220998649713,-1.2812019495513272,0.49785246660801574,-0.875820927065556
